gk,ump,peng,upah,jenis,daerah,periode,cluster
0.4732567252469422,0.6644432587481868,0.4545241108440711,0.34134933774834436,0,1,0,1
0.5091631262116605,0.6644432587481868,0.23289517061340215,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.14063486489566046,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.3975417364284379,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.274501232902875,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.266487465588811,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.24705256938905518,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.1834594350421774,0.34134933774834436,0,1,1,1
0.5091631262116605,0.6644432587481868,0.4545241108440711,0.34134933774834436,0,1,1,1
0.13260752994727532,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.274501232902875,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.266487465588811,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,2,0,1
0.13260752994727532,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,2,0,1
0.14120774201062258,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.274501232902875,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.266487465588811,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,2,1,1
0.14120774201062258,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,2,1,1
0.10081137280687921,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.274501232902875,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.266487465588811,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,0,0,2
0.10081137280687921,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,0,0,2
0.11185734979048434,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.274501232902875,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.266487465588811,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,0,1,2
0.11185734979048434,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,0,1,2
0.11162320662103503,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.274501232902875,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.266487465588811,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,1,0,1
0.11162320662103503,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,1,0,1
0.12189638982775314,0.6644432587481868,0.23289517061340215,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.14063486489566046,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.3975417364284379,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.274501232902875,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.266487465588811,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.24705256938905518,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.1834594350421774,0.34134933774834436,1,1,1,1
0.12189638982775314,0.6644432587481868,0.4545241108440711,0.34134933774834436,1,1,1,1
0.3768807277121179,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,2,0,0
0.3768807277121179,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,2,0,0
0.3768807277121179,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,2,0,0
0.3768807277121179,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,2,0,0
0.3768807277121179,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,2,0,0
0.3768807277121179,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,2,0,0
0.3951317631587248,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,2,1,0
0.3951317631587248,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,2,1,0
0.3951317631587248,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,2,1,0
0.3951317631587248,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,2,1,0
0.3951317631587248,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,2,1,0
0.3951317631587248,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,2,1,0
0.3285950681926816,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,0,0,2
0.3285950681926816,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,0,0,2
0.3285950681926816,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,0,0,2
0.3285950681926816,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,0,0,2
0.3285950681926816,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,0,0,2
0.3285950681926816,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,0,0,2
0.3510946496466015,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,0,1,2
0.3510946496466015,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,0,1,2
0.3510946496466015,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,0,1,2
0.3510946496466015,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,0,1,2
0.3510946496466015,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,0,1,2
0.3510946496466015,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,0,1,2
0.32116799833066834,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,1,0,0
0.32116799833066834,0.019332004201185672,0.0551308912624674,0.11179635761589402,2,1,1,0
0.32116799833066834,0.019332004201185672,0.017058704505154024,0.11179635761589402,2,1,1,0
0.32116799833066834,0.019332004201185672,0.09620129668699676,0.11179635761589402,2,1,1,0
0.32116799833066834,0.019332004201185672,0.06788893209647012,0.11179635761589402,2,1,1,0
0.32116799833066834,0.019332004201185672,0.06129358091682883,0.11179635761589402,2,1,1,0
0.32116799833066834,0.019332004201185672,0.1531942139326743,0.11179635761589402,2,1,1,0
0.6767501898622073,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.274501232902875,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.266487465588811,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,2,0,0
0.6767501898622073,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,2,0,0
0.7250807369322634,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.274501232902875,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.266487465588811,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,2,1,0
0.7250807369322634,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,2,1,0
0.6274563802193909,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.274501232902875,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.266487465588811,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,0,0,2
0.6274563802193909,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,0,0,2
0.6725113492712445,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.274501232902875,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.266487465588811,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,0,1,2
0.6725113492712445,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,0,1,2
0.643793022290915,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.274501232902875,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.266487465588811,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,1,0,0
0.643793022290915,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,1,0,0
0.6899726064623515,0.6644432587481868,0.23289517061340215,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.14063486489566046,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.3975417364284379,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.274501232902875,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.266487465588811,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.24705256938905518,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.1834594350421774,0.34134933774834436,2,1,1,0
0.6899726064623515,0.6644432587481868,0.4545241108440711,0.34134933774834436,2,1,1,0
0.4646795635474267,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,2,0,1
0.4646795635474267,0.5180090128077939,0.469269475141426,0.2734271523178808,0,2,0,1
0.49682996838460625,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,2,1,1
0.49682996838460625,0.5180090128077939,0.469269475141426,0.2734271523178808,0,2,1,1
0.4449205490354029,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,0,0,1
0.4449205490354029,0.5180090128077939,0.469269475141426,0.2734271523178808,0,0,0,1
0.4725773461024261,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,0,1,1
0.4725773461024261,0.5180090128077939,0.469269475141426,0.2734271523178808,0,0,1,1
0.4551828136487269,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,1,0,1
0.4551828136487269,0.5180090128077939,0.469269475141426,0.2734271523178808,0,1,0,1
0.4853460344881969,0.5180090128077939,0.23200227400734186,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.13991835794611074,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.39593273836629117,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.2555610387282752,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.24721111733318302,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.24520595215744823,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.20005141657113917,0.2734271523178808,0,1,1,1
0.4853460344881969,0.5180090128077939,0.469269475141426,0.2734271523178808,0,1,1,1
0.12504458425635886,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,2,0,1
0.12504458425635886,0.5180090128077939,0.469269475141426,0.2734271523178808,1,2,0,1
0.13172191070531689,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,2,1,1
0.13172191070531689,0.5180090128077939,0.469269475141426,0.2734271523178808,1,2,1,1
0.08531303607260624,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,0,0,2
0.08531303607260624,0.5180090128077939,0.469269475141426,0.2734271523178808,1,0,0,2
0.09356506632438899,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,0,1,2
0.09356506632438899,0.5180090128077939,0.469269475141426,0.2734271523178808,1,0,1,2
0.10758817977342705,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,1,0,1
0.10758817977342705,0.5180090128077939,0.469269475141426,0.2734271523178808,1,1,0,1
0.11505892400901632,0.5180090128077939,0.23200227400734186,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.13991835794611074,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.39593273836629117,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.2555610387282752,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.24721111733318302,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.24520595215744823,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.20005141657113917,0.2734271523178808,1,1,1,1
0.11505892400901632,0.5180090128077939,0.469269475141426,0.2734271523178808,1,1,1,1
0.3139593003365353,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,2,0,0
0.3139593003365353,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,2,0,0
0.3139593003365353,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,2,0,0
0.3139593003365353,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,2,0,0
0.3139593003365353,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,2,0,0
0.3139593003365353,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,2,0,0
0.34206254655566903,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,2,1,0
0.34206254655566903,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,2,1,0
0.34206254655566903,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,2,1,0
0.34206254655566903,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,2,1,0
0.34206254655566903,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,2,1,0
0.34206254655566903,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,2,1,0
0.2602264758905326,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,0,0,2
0.2602264758905326,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,0,0,2
0.2602264758905326,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,0,0,2
0.2602264758905326,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,0,0,2
0.2602264758905326,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,0,0,2
0.2602264758905326,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,0,0,2
0.29556025729058744,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,0,1,2
0.29556025729058744,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,0,1,2
0.29556025729058744,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,0,1,2
0.29556025729058744,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,0,1,2
0.29556025729058744,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,0,1,2
0.29556025729058744,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,0,1,2
0.32116799833066834,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,1,0,0
0.32116799833066834,0.049808340235996014,0.04544892384062322,0.08663079470198676,2,1,1,0
0.32116799833066834,0.049808340235996014,0.020776268576162417,0.08663079470198676,2,1,1,0
0.32116799833066834,0.049808340235996014,0.09023689333616097,0.08663079470198676,2,1,1,0
0.32116799833066834,0.049808340235996014,0.06017117501057324,0.08663079470198676,2,1,1,0
0.32116799833066834,0.049808340235996014,0.06747005734894052,0.08663079470198676,2,1,1,0
0.32116799833066834,0.049808340235996014,0.15165293327888907,0.08663079470198676,2,1,1,0
0.6486372382267234,0.5180090128077939,0.23200227400734186,0.2734271523178808,2,2,0,0
0.6486372382267234,0.5180090128077939,0.13991835794611074,0.2734271523178808,2,2,0,0
0.6486372382267234,0.5180090128077939,0.39593273836629117,0.2734271523178808,2,2,0,0
0.6486372382267234,0.5180090128077939,0.2555610387282752,0.2734271523178808,2,2,0,0
0.6486372382267234,0.5180090128077939,0.24721111733318302,0.2734271523178808,2,2,0,0
0.6486372382267234,0.5180090128077939,0.24520595215744823,0.2734271523178808,2,2,0,0
